primary_code,t_date,fund size
65023527,2/29/2020,77351201
65025352,2/29/2020,990521691
65025472,2/29/2020,366022048
65025832,2/29/2020,552829647
65028095,2/29/2020,938392608
65029240,2/29/2020,3334557661
65029250,2/29/2020,2908613637
65029263,2/29/2020,44170779
65029342,2/29/2020,589024341
65029516,2/29/2020,460262684
65029878,2/29/2020,89947700
65030801,2/29/2020,174479665
65031874,2/29/2020,438111491
65031919,2/29/2020,83565948
65033060,2/29/2020,218079000
65034772,2/29/2020,102378735
65034802,2/29/2020,14259088836
65034803,2/29/2020,4115759601
65043286,2/29/2020,2972945659
65043421,2/29/2020,29151312
65052799,2/29/2020,73926873
65052842,2/29/2020,293528313
65052843,2/29/2020,386824300
65052844,2/29/2020,86251088
65052853,2/29/2020,196797760
65053820,2/29/2020,134351798
65053959,2/29/2020,1302980979
65054099,2/29/2020,18389000
65054130,2/29/2020,5105477778
65055006,2/29/2020,2949694425
65055043,2/29/2020,269808759
65055922,2/29/2020,319026355
65058320,2/29/2020,611066026
65058354,2/29/2020,110505237
65058422,2/29/2020,525959600
65058433,2/29/2020,704891748
65058561,2/29/2020,171429763
65059266,2/29/2020,4142741940
65062883,2/29/2020,1554592200
65062968,2/29/2020,88614500
65064589,2/29/2020,121596676
65068057,2/29/2020,3797803575
65068114,2/29/2020,235474423
65068425,2/29/2020,2769175671
65070107,2/29/2020,517892538
65070158,2/29/2020,1534173886
65070161,2/29/2020,107494781
65070651,2/29/2020,187780010
65071396,2/29/2020,275232741
65071608,2/29/2020,4974104359
65072994,2/29/2020,443607535
65074009,2/29/2020,477713201
65076088,2/29/2020,770192905
65077243,2/29/2020,944683619
65077245,2/29/2020,193253931
65077250,2/29/2020,1520788362
65077683,2/29/2020,12127001
65080106,2/29/2020,124059255
65080108,2/29/2020,108983062
65080111,2/29/2020,9357100
65080114,2/29/2020,104661256
65080121,2/29/2020,20785841
65080122,2/29/2020,904782822
65080295,2/29/2020,795709700
65080366,2/29/2020,414239403
65082049,2/29/2020,97578732
65082432,2/29/2020,1634596078
65082439,2/29/2020,565385769
65082440,2/29/2020,4788527894
65082444,2/29/2020,605355755
65082483,2/29/2020,20445700
65082578,2/29/2020,1744798101
65082605,2/29/2020,132879717
65082636,2/29/2020,3596807241
65082803,2/29/2020,1816782700
65086493,2/29/2020,268502900
65086496,2/29/2020,70653637
65086562,2/29/2020,615704415
65086699,2/29/2020,66012021
65086829,2/29/2020,2751107145
65086832,2/29/2020,218832100
65086834,2/29/2020,71703350
65086841,2/29/2020,479271242
65090569,2/29/2020,1095801197
65094181,2/29/2020,689979000
65094258,2/29/2020,3951753000
65095566,2/29/2020,1443311804
65095610,2/29/2020,132439236
65095614,2/29/2020,153352547
65096114,2/29/2020,147477939
65096223,2/29/2020,1657498704
65096259,2/29/2020,163582251
65096559,2/29/2020,43719669
65098440,2/29/2020,393806100
65098455,2/29/2020,110247000
65098560,2/29/2020,226666914
65098608,2/29/2020,1412059526
65099711,2/29/2020,228336500
65101561,2/29/2020,1838081418
65101581,2/29/2020,704344347
65102090,2/29/2020,27828372
65103378,2/29/2020,1782608815
65103580,2/29/2020,606478113
65103587,2/29/2020,490825409
65103593,2/29/2020,2009423199
65104034,2/29/2020,252691473
65104349,2/29/2020,125937861
65104358,2/29/2020,267914038
65105960,2/29/2020,142268550
65106003,2/29/2020,398057972
65106417,2/29/2020,405926132
65107202,2/29/2020,136304819
65107206,2/29/2020,1948338400
65107535,2/29/2020,2566090263
65107659,2/29/2020,1290334538
65110476,2/29/2020,944767507
65116072,2/29/2020,1254055164
65116859,2/29/2020,22508277010
65116861,2/29/2020,852132052
65121477,2/29/2020,1078831005
65121740,2/29/2020,346698598
65123696,2/29/2020,474079522
65123725,2/29/2020,1308882925
65124929,2/29/2020,572430139
65125928,2/29/2020,6489973521
65126785,2/29/2020,340300900
65132153,2/29/2020,1235559006
65133894,2/29/2020,277546180
65134180,2/29/2020,311730553
65134188,2/29/2020,450534334
65135954,2/29/2020,274151400
65136938,2/29/2020,43854966
65137283,2/29/2020,1161352605
65137460,2/29/2020,30637082435
65137475,2/29/2020,48623066
65137590,2/29/2020,916429011
65137616,2/29/2020,270327577
65143933,2/29/2020,31547523
65144427,2/29/2020,1617979989
65146163,2/29/2020,4260730353
65149534,2/29/2020,1599602163
65149547,2/29/2020,5344257986
65149594,2/29/2020,1601926452
65149909,2/29/2020,2333701005
65150319,2/29/2020,130208220
65154999,2/29/2020,275554652
68011621,2/29/2020,143165100
68012649,2/29/2020,2316999379
68013033,2/29/2020,293930729
68013374,2/29/2020,1235645630
68015801,2/29/2020,278925922
68022241,2/29/2020,336988650
68022740,2/29/2020,4057895
68022742,2/29/2020,63974397
68022743,2/29/2020,105944887
68022745,2/29/2020,12478858
68022746,2/29/2020,73195180
68022748,2/29/2020,58809901
68022751,2/29/2020,37034947
68022752,2/29/2020,3232886
68022753,2/29/2020,83425517
68022755,2/29/2020,103155858
68022756,2/29/2020,29357185
68022757,2/29/2020,40349761
68022758,2/29/2020,58124352
68022760,2/29/2020,24931580
68022762,2/29/2020,11151918
68022764,2/29/2020,16878899
68022765,2/29/2020,16302893
68022766,2/29/2020,9904793
68022768,2/29/2020,22490805
68022769,2/29/2020,14283360
68023362,2/29/2020,361016751
68024603,2/29/2020,351616944
68025128,2/29/2020,221244177
68025938,2/29/2020,335535463
68026389,2/29/2020,5504331800
68028987,2/29/2020,4410080647
68029541,2/29/2020,636064996
68033717,2/29/2020,305660368
68035995,2/29/2020,3060405396
68036262,2/29/2020,2372203084
68037570,2/29/2020,3832841214
68039783,2/29/2020,279772800
68040255,2/29/2020,57094511
68042434,2/29/2020,219485200
68043877,2/29/2020,59642133
68043906,2/29/2020,484762629
68044212,2/29/2020,23689929
68044213,2/29/2020,23111509
68044214,2/29/2020,22341736
68044215,2/29/2020,52178787
68044218,2/29/2020,137811235
68044222,2/29/2020,5888889
68044223,2/29/2020,23574195
68044224,2/29/2020,13514577
68044226,2/29/2020,11257743
68044230,2/29/2020,10943151
68044231,2/29/2020,34979163
68044233,2/29/2020,41919943
68044235,2/29/2020,13035283
68044236,2/29/2020,4280542
68044237,2/29/2020,17426553
68044238,2/29/2020,33643858
68044240,2/29/2020,43567707
68044242,2/29/2020,148722510
68044244,2/29/2020,198764736
68044246,2/29/2020,9241105
68044248,2/29/2020,7172308
68044249,2/29/2020,3574255
68044250,2/29/2020,5565623
68044253,2/29/2020,30734847
68044255,2/29/2020,30044459
68044256,2/29/2020,10491507
68044258,2/29/2020,6536116
68044260,2/29/2020,14004722
68045804,2/29/2020,187206809
68045856,2/29/2020,3197083682
68047698,2/29/2020,25346647
68048509,2/29/2020,30329527
68048864,2/29/2020,1368269905
68051504,2/29/2020,3668849475
68051778,2/29/2020,1534961714
68052443,2/29/2020,39142032
68052460,2/29/2020,30355441
68052464,2/29/2020,1291677185
68052471,2/29/2020,72526938
68054331,2/29/2020,3922044108
68055631,2/29/2020,8295756232
68055824,2/29/2020,2041481674
68055839,2/29/2020,2112342180
68057390,2/29/2020,1662019744
68057394,2/29/2020,2347696293
68058363,2/29/2020,1280961567
68059463,2/29/2020,547275584
68061762,2/29/2020,1705999572
68061850,2/29/2020,928491116
68064389,2/29/2020,198452668
68064477,2/29/2020,910300928
68065206,2/29/2020,79158441
68068264,2/29/2020,4266372
68068266,2/29/2020,33948393
68068267,2/29/2020,16877781
68068269,2/29/2020,16226984
68068270,2/29/2020,102140093
68068274,2/29/2020,12782139
68068275,2/29/2020,9226503
68068276,2/29/2020,9564991
68068282,2/29/2020,73903436
68068283,2/29/2020,71260641
68068285,2/29/2020,115783518
68068288,2/29/2020,5959937
68068292,2/29/2020,21830955
68068294,2/29/2020,42394175
68068295,2/29/2020,3769204
68068300,2/29/2020,86182718
68068301,2/29/2020,140427671
68068302,2/29/2020,14587603
68068304,2/29/2020,56529829
68068308,2/29/2020,10926961
68068311,2/29/2020,14889851
68068389,2/29/2020,511031190
68068390,2/29/2020,92275325
68069224,2/29/2020,109870311
68076913,2/29/2020,1152062802
68080060,2/29/2020,501712103
68080080,2/29/2020,9415385425
68080110,2/29/2020,6508625928
68081541,2/29/2020,2356227112
68083852,2/29/2020,200571921
68084633,2/29/2020,1492455200
68084636,2/29/2020,1489724868
68084637,2/29/2020,63869300
68084641,2/29/2020,6951573351
68086632,2/29/2020,2802372366
68087382,2/29/2020,253984691
68087557,2/29/2020,1468167872
68089101,2/29/2020,3658857157
68090809,2/29/2020,922271152
68090829,2/29/2020,4301870961
68091704,2/29/2020,1510716329
68092929,2/29/2020,1676449400
68093875,2/29/2020,472542786
68093885,2/29/2020,123988063
68094297,2/29/2020,152184807
68095214,2/29/2020,4899593765
68095420,2/29/2020,14794063
68095423,2/29/2020,71593533
68095424,2/29/2020,201838453
68095425,2/29/2020,29723811
68095428,2/29/2020,195941596
68095430,2/29/2020,8549530
68095431,2/29/2020,71776548
68095434,2/29/2020,7352084
68095435,2/29/2020,13277703
68095436,2/29/2020,8642628
68095438,2/29/2020,97253192
68095441,2/29/2020,295486350
68095444,2/29/2020,3709943
68095446,2/29/2020,142640560
68095448,2/29/2020,29826233
68095449,2/29/2020,24159975
68095453,2/29/2020,23295573
68095459,2/29/2020,9349404
68095460,2/29/2020,18909302
68095461,2/29/2020,735958429
68095466,2/29/2020,27379279
68095468,2/29/2020,20680788
68100898,2/29/2020,107069048
68105570,2/29/2020,1459449758
68107914,2/29/2020,464946493
68107928,2/29/2020,1488664282
68115291,2/29/2020,526993237
68115305,2/29/2020,395489168
68121227,2/29/2020,373634420
68121915,2/29/2020,577074321
68121922,2/29/2020,48127837
68121925,2/29/2020,1537077533
68123676,2/29/2020,125502617
68124011,2/29/2020,1055854592
68125898,2/29/2020,650414389
68131649,2/29/2020,766768329
68131652,2/29/2020,2232425364
68131655,2/29/2020,76675531
68131661,2/29/2020,58056764
68132758,2/29/2020,4077974888
68133981,2/29/2020,169419769
68135531,2/29/2020,368162015
68135659,2/29/2020,3761710301
68136345,2/29/2020,26241989088
68137150,2/29/2020,755114061
68143203,2/29/2020,1028332726
68144006,2/29/2020,175415199
68144007,2/29/2020,44799494
68144009,2/29/2020,9581551
68144016,2/29/2020,48293688
68144018,2/29/2020,108117191
68144021,2/29/2020,93073852
68144022,2/29/2020,16086072
68144023,2/29/2020,6481663
68144026,2/29/2020,18355730
68144032,2/29/2020,60932576
68144034,2/29/2020,252086224
68144038,2/29/2020,95214885
68144040,2/29/2020,12539728
68144041,2/29/2020,9050003
68144042,2/29/2020,11861757
68144046,2/29/2020,6862171
68144049,2/29/2020,79470268
68144051,2/29/2020,22250711
68145048,2/29/2020,234524597
68147294,2/29/2020,525424000
68147505,2/29/2020,20450379
68147686,2/29/2020,2820243400
68149283,2/29/2020,734717105
68150047,2/29/2020,2417578735
68150991,2/29/2020,1554695866
68151443,2/29/2020,7982914145
68151797,2/29/2020,1918971300
68154438,2/29/2020,642197196
68154839,2/29/2020,79673154
68156671,2/29/2020,187123713
68161091,2/29/2020,943166678
68161781,2/29/2020,418864859
68162543,2/29/2020,671149624
68163181,2/29/2020,1659729031
68163763,2/29/2020,1131180600
68163782,2/29/2020,2694665913
68165056,2/29/2020,207270862
68165299,2/29/2020,283412536
68166361,2/29/2020,1227119319
68168584,2/29/2020,1187864812
68168589,2/29/2020,51454266
68168590,2/29/2020,34381046
68168599,2/29/2020,9481264
68168601,2/29/2020,7947666
68168603,2/29/2020,11714223
68168607,2/29/2020,12767602
68168611,2/29/2020,43180358
68168616,2/29/2020,14080838
68168621,2/29/2020,314814930
68168622,2/29/2020,44206413
68168625,2/29/2020,19651942
68168629,2/29/2020,8791555
68168631,2/29/2020,47504388
68168649,2/29/2020,540736394
68175976,2/29/2020,1545716684
68176322,2/29/2020,217610573
68179506,2/29/2020,3139244066
68186752,2/29/2020,3966541886
68186829,2/29/2020,1199971441
68186886,2/29/2020,515948374
68193627,2/29/2020,316178240
68201514,2/29/2020,202366641
68202534,2/29/2020,471383414
68205147,2/29/2020,9797975
68205186,2/29/2020,10678458161
68205847,2/29/2020,193290003
68206276,2/29/2020,15461395
68210717,2/29/2020,715031112
68215502,2/29/2020,6871791
68215503,2/29/2020,10135240
68215514,2/29/2020,124792466
68215515,2/29/2020,19410717
68215517,2/29/2020,37301083
68215521,2/29/2020,32530865
68215522,2/29/2020,69720118
68215523,2/29/2020,32917859
68215524,2/29/2020,54251954
68215525,2/29/2020,51632138
68215531,2/29/2020,12005048
68215532,2/29/2020,147791015
68215536,2/29/2020,12302815
68215537,2/29/2020,30445006
68215541,2/29/2020,73884670
68215547,2/29/2020,48452238
68215549,2/29/2020,37905624
68215690,2/29/2020,141418481
68216008,2/29/2020,3111151598
68216182,2/29/2020,262433417
68226499,2/29/2020,1048368777
68226713,2/29/2020,231725400
68228683,2/29/2020,307201410
68229362,2/29/2020,252096072
68230021,2/29/2020,323502231
68230045,2/29/2020,609369702
68232899,2/29/2020,883268158
68233828,2/29/2020,360799536
68233832,2/29/2020,253431436
68236457,2/29/2020,546954121
68239258,2/29/2020,523047844
68239541,2/29/2020,10701136
68239544,2/29/2020,32018836
68239545,2/29/2020,12337424
68239566,2/29/2020,10082879
68239572,2/29/2020,40971531
68239574,2/29/2020,906310769
68239576,2/29/2020,104972963
68239578,2/29/2020,17185800
68239580,2/29/2020,23577115
68239581,2/29/2020,24331293
68239582,2/29/2020,198735182
68239585,2/29/2020,58679372
68239589,2/29/2020,76680093
68239594,2/29/2020,29045451
68239595,2/29/2020,5234596
68239598,2/29/2020,4818890
68239606,2/29/2020,29367917
68239610,2/29/2020,231882285
68239614,2/29/2020,3157064
68239616,2/29/2020,6622060
68239620,2/29/2020,21741982
68239622,2/29/2020,4226829
68239625,2/29/2020,32645271
68239627,2/29/2020,759407817
68239634,2/29/2020,15651699
68239635,2/29/2020,7188007
68239636,2/29/2020,33546852
68239639,2/29/2020,280507289
68239650,2/29/2020,3655702
68239651,2/29/2020,79517663
68239664,2/29/2020,57589901
68241650,2/29/2020,330227579
68243330,2/29/2020,1432060602
68243439,2/29/2020,401837579
68243444,2/29/2020,964568015
68244397,2/29/2020,566316200
68245759,2/29/2020,1401659151
68249582,2/29/2020,924217435
68252228,2/29/2020,1920939359
68254121,2/29/2020,535462900
68258420,2/29/2020,320737281
68258597,2/29/2020,1504636751
68262468,2/29/2020,2178680610
68265845,2/29/2020,5947671408
68268562,2/29/2020,1227361505
68269872,2/29/2020,151769833
68271287,2/29/2020,351490904
68272777,2/29/2020,430127944
68272926,2/29/2020,437622317
68274667,2/29/2020,394446199
68277482,2/29/2020,252903978
68277511,2/29/2020,187998357
68277662,2/29/2020,256400604
68277730,2/29/2020,352457328
68278054,2/29/2020,11590958
68278059,2/29/2020,12627207
68278072,2/29/2020,507706657
68278084,2/29/2020,10128729
68278088,2/29/2020,50761430
68278089,2/29/2020,1567714996
68278090,2/29/2020,8783560
68278104,2/29/2020,18924736
68278112,2/29/2020,439826808
68278113,2/29/2020,39475451
68278114,2/29/2020,49843026
68278115,2/29/2020,32719406
68278122,2/29/2020,17779045
68278130,2/29/2020,3963518
68278137,2/29/2020,12878451
68278141,2/29/2020,12835823
68278150,2/29/2020,34295169
68278960,2/29/2020,4274196449
68283266,2/29/2020,578360186
68283912,2/29/2020,7110369
68290411,2/29/2020,1470889164
68292828,2/29/2020,58070763
68293460,2/29/2020,28180011
68293629,2/29/2020,28696433
68301560,2/29/2020,1097196013
68302712,2/29/2020,108465200
68303084,2/29/2020,16706183
68303149,2/29/2020,1023687694
68303822,2/29/2020,6845013
68304674,2/29/2020,362499300
68305122,2/29/2020,195518852
68305123,2/29/2020,3423600
68305128,2/29/2020,8126839
68305747,2/29/2020,26713785
68308015,2/29/2020,40530356
68308029,2/29/2020,25279168
68308039,2/29/2020,52322617
68308269,2/29/2020,473297516
68308815,2/29/2020,1124525738
68308880,2/29/2020,960693794
68309185,2/29/2020,13900334
68311471,2/29/2020,18685837
68311719,2/29/2020,1060417601
68312764,2/29/2020,65137330
68313003,2/29/2020,646195072
68313004,2/29/2020,42272113
68314963,2/29/2020,5862365
68315166,2/29/2020,45120672
68315168,2/29/2020,10124399
68316560,2/29/2020,27796019
68316631,2/29/2020,308442390
68316634,2/29/2020,83587377
68317662,2/29/2020,7674200
68318978,2/29/2020,263624831
68320229,2/29/2020,170777600
68320419,2/29/2020,2358013229
68320798,2/29/2020,13743887
68324555,2/29/2020,2602825
68327831,2/29/2020,285556890
68328400,2/29/2020,4363171
68328800,2/29/2020,362752572
68329397,2/29/2020,234717200
68329435,2/29/2020,493461222
68330396,2/29/2020,56168645
68331126,2/29/2020,267750942
68331596,2/29/2020,8187413
68331598,2/29/2020,12685849
68331909,2/29/2020,249082326
68332696,2/29/2020,27428067
68333192,2/29/2020,5012661
68334992,2/29/2020,195241228
68335247,2/29/2020,43115982
68335558,2/29/2020,280770300
68335688,2/29/2020,14684284
68336011,2/29/2020,636685555
68338240,2/29/2020,18840032
68338303,2/29/2020,68388447
68338814,2/29/2020,1148260692
68339498,2/29/2020,3531354
68339980,2/29/2020,5103934944
68340074,2/29/2020,7780099
68341220,2/29/2020,907082
68341799,2/29/2020,73997336
68341816,2/29/2020,235942710
68342643,2/29/2020,713109248
68343000,2/29/2020,3034883
68343003,2/29/2020,127768575
68343005,2/29/2020,84315857
68343069,2/29/2020,16108155
68344266,2/29/2020,247182897
68345268,2/29/2020,13310480
68345313,2/29/2020,2702101508
68345415,2/29/2020,303372665
68345417,2/29/2020,18966098
68345418,2/29/2020,75515988
68345788,2/29/2020,6493600
68345806,2/29/2020,6661060
68348704,2/29/2020,3826052
68348707,2/29/2020,16754133
68348800,2/29/2020,1456202850
68349731,2/29/2020,2684587653
68350172,2/29/2020,4257704
68351010,2/29/2020,6877680
68351045,2/29/2020,78320073
68351512,2/29/2020,7554625
68351513,2/29/2020,8776845
68352709,2/29/2020,11416752
68352710,2/29/2020,10643140
68352711,2/29/2020,3637024
68355434,2/29/2020,3324419
68358067,2/29/2020,46364274
68358085,2/29/2020,79222172
68358310,2/29/2020,53253334
68358784,2/29/2020,10886066
68358798,2/29/2020,13571879
68360449,2/29/2020,419604959
68361079,2/29/2020,25754148
68361097,2/29/2020,191590607
68361098,2/29/2020,14262633
68361147,2/29/2020,12423387
68364205,2/29/2020,1959969300
68364515,2/29/2020,35321101
68365965,2/29/2020,163973383
68365999,2/29/2020,417707256
68366030,2/29/2020,22039057
68366358,2/29/2020,4163579
68366578,2/29/2020,9557678
68368037,2/29/2020,20267845
68368190,2/29/2020,38137094
68368528,2/29/2020,6928566
68368785,2/29/2020,100888882
68370088,2/29/2020,175967967
68370160,2/29/2020,370539400
68370336,2/29/2020,464990600
68370620,2/29/2020,6559212
68370624,2/29/2020,5083527
68370649,2/29/2020,53795852
68370730,2/29/2020,534678465
68370938,2/29/2020,974096256
68371777,2/29/2020,26015800
68372832,2/29/2020,4965011
68374165,2/29/2020,134351403
68375453,2/29/2020,6708206
68375686,2/29/2020,5299634
68376989,2/29/2020,3209428
68376990,2/29/2020,54457749
68377794,2/29/2020,9587850
68378197,2/29/2020,21976247
68378200,2/29/2020,3559276
68378201,2/29/2020,11922931
68380657,2/29/2020,10296351
68381005,2/29/2020,27832444
68382317,2/29/2020,62959049
68382721,2/29/2020,295486350
68383350,2/29/2020,14255844
68384193,2/29/2020,73997336
68385132,2/29/2020,9246708
68385250,2/29/2020,58718465
68385251,2/29/2020,61204369
68386023,2/29/2020,1584225384
68386437,2/29/2020,9603234
68386969,2/29/2020,5648970
68387397,2/29/2020,37856210
68389657,2/29/2020,13256149
68389866,2/29/2020,31264289
68389867,2/29/2020,3494667
68391034,2/29/2020,876554589
68391035,2/29/2020,73824659
68391036,2/29/2020,4543346
68391082,2/29/2020,5467839
68392508,2/29/2020,115180428
68393443,2/29/2020,24274425
68395298,2/29/2020,36171672
68395331,2/29/2020,953930683
68395774,2/29/2020,1864542515
68395819,2/29/2020,3881324100
68396689,2/29/2020,196409921
68400984,2/29/2020,8997519
68401079,2/29/2020,6814612
68401918,2/29/2020,35103397
68402366,2/29/2020,3954895
68402453,2/29/2020,851332319
68402594,2/29/2020,5526361
68402659,2/29/2020,6789091
68402942,2/29/2020,540380374
68403026,2/29/2020,1452372039
68403027,2/29/2020,7989638
68403028,2/29/2020,3294090
68403179,2/29/2020,1574049713
68404563,2/29/2020,1278179020
68405084,2/29/2020,7803840
68405824,2/29/2020,23876237
68409536,2/29/2020,37959844
68409537,2/29/2020,40063000
68410177,2/29/2020,3571399
68410179,2/29/2020,1949837
68410180,2/29/2020,3025815
68410972,2/29/2020,17314978
68410979,2/29/2020,30504989
68411999,2/29/2020,442132878
68412135,2/29/2020,7541341
68412420,2/29/2020,21278884
68412871,2/29/2020,4861469
68412872,2/29/2020,3809331
68412873,2/29/2020,6758033
68413014,2/29/2020,15371811
68413091,2/29/2020,104136250
68413488,2/29/2020,11779556
68413489,2/29/2020,3607472
68414000,2/29/2020,11295973
68414002,2/29/2020,10402345
68414158,2/29/2020,184398949
68414361,2/29/2020,1792874733
68414503,2/29/2020,397169518
68414722,2/29/2020,841094139
68414723,2/29/2020,6845440
68414724,2/29/2020,3344527
68414770,2/29/2020,612281919
68417391,2/29/2020,6398276
68417474,2/29/2020,1925582610
68419433,2/29/2020,11997531
68419448,2/29/2020,31149840
68420083,2/29/2020,2107956779
68420259,2/29/2020,8343962
68421666,2/29/2020,40113865
68422028,2/29/2020,77254078
68422720,2/29/2020,15463985
68423097,2/29/2020,80824780
68423113,2/29/2020,351017520
68423114,2/29/2020,13734005
68423116,2/29/2020,979413015
68423650,2/29/2020,12100804
68423958,2/29/2020,73280014
68424541,2/29/2020,34499857
68424723,2/29/2020,9001041
68426723,2/29/2020,126240087
68427645,2/29/2020,4301087
68428892,2/29/2020,173355275
68430821,2/29/2020,5059505
68431921,2/29/2020,14374438
68432752,2/29/2020,18845272
68433127,2/29/2020,136519009
68433129,2/29/2020,3266747
68434050,2/29/2020,98362228
68434160,2/29/2020,15757377
68434373,2/29/2020,410718066
68434387,2/29/2020,16216302
68434390,2/29/2020,390360467
68434534,2/29/2020,81787576
68435062,2/29/2020,95195305
68435563,2/29/2020,3582005
68437054,2/29/2020,79379559
68437061,2/29/2020,110062389
68437322,2/29/2020,4714419
68437323,2/29/2020,3196888
68437324,2/29/2020,107873826
68437379,2/29/2020,3413300
68437417,2/29/2020,4723954
68438379,2/29/2020,3748226
68439659,2/29/2020,109816338
68439949,2/29/2020,42832735
68440004,2/29/2020,36901325
68440084,2/29/2020,4200668
68440090,2/29/2020,3122835
68440640,2/29/2020,96161742
68440966,2/29/2020,70618473
68442895,2/29/2020,3936122
68443647,2/29/2020,11676437
68443992,2/29/2020,1451586065
68445787,2/29/2020,34463962
68447759,2/29/2020,279429750
68448799,2/29/2020,4163579
68448803,2/29/2020,195518852
68448820,2/29/2020,58718465
68450542,2/29/2020,81498336
68450545,2/29/2020,26202009
68450938,2/29/2020,9447332
68450989,2/29/2020,24813402
68451650,2/29/2020,90391750
68453401,2/29/2020,23994894
68454358,2/29/2020,5308791
68456107,2/29/2020,335446941
68456364,2/29/2020,2029070030
68456365,2/29/2020,766394067
68456366,2/29/2020,1395498209
68458335,2/29/2020,176135419
68458788,2/29/2020,27434002
68459250,2/29/2020,42727103
68460341,2/29/2020,908552342
68460342,2/29/2020,1398804017
68460343,2/29/2020,255107265
68462089,2/29/2020,58448838
68464124,2/29/2020,874319250
68464126,2/29/2020,1046069592
68464130,2/29/2020,688689457
68464736,2/29/2020,826680007
68465441,2/29/2020,122884594
68465447,2/29/2020,328144181
68465679,2/29/2020,126840829
68465693,2/29/2020,18785084
68466819,2/29/2020,236731339
68466823,2/29/2020,236254954
68467419,2/29/2020,96640009
68467981,2/29/2020,37473001
68467996,2/29/2020,111982117
68469661,2/29/2020,12877686
68473911,2/29/2020,745589193
68474189,2/29/2020,557788977
68474692,2/29/2020,9119371
68476556,2/29/2020,67648307
68477036,2/29/2020,100849524
68478038,2/29/2020,104961583
68478229,2/29/2020,10752003
68478499,2/29/2020,1153471260
68478614,2/29/2020,2106123059
68479974,2/29/2020,101604405
68479978,2/29/2020,30779927
68479984,2/29/2020,162773107
68480016,2/29/2020,20661877641
68480040,2/29/2020,127215869
68480061,2/29/2020,65304786
68480957,2/29/2020,28954889
68481082,2/29/2020,92391747
68482699,2/29/2020,71998646
68482700,2/29/2020,304160382
68483313,2/29/2020,62644651
68483430,2/29/2020,150624530
68483908,2/29/2020,27430862
68483982,2/29/2020,3602786
68484662,2/29/2020,43473638
68484663,2/29/2020,317057200
68484664,2/29/2020,358482656
68484672,2/29/2020,93957326
68484674,2/29/2020,86689240
68484679,2/29/2020,840482290
68484689,2/29/2020,284951000
68484695,2/29/2020,39011556
68484707,2/29/2020,177501629
68484737,2/29/2020,37461101
68484739,2/29/2020,270946275
68484746,2/29/2020,58365244
68484752,2/29/2020,59037913
68484754,2/29/2020,180578367
68484763,2/29/2020,530068772
68485709,2/29/2020,298136236
68485771,2/29/2020,62303885
68485805,2/29/2020,42169021
68486102,2/29/2020,48489345
68487076,2/29/2020,58337325
68487223,2/29/2020,57729914
68487363,2/29/2020,4907927
68487376,2/29/2020,28123953
68487378,2/29/2020,3522927
68488115,2/29/2020,84413326
68488303,2/29/2020,223308494
68488565,2/29/2020,736875003
68488566,2/29/2020,23592274
68488731,2/29/2020,3241722
68490271,2/29/2020,3941144
68490278,2/29/2020,66419209
68490673,2/29/2020,196892264
68492283,2/29/2020,31425774
68495047,2/29/2020,58498332
68496082,2/29/2020,196625078
68496550,2/29/2020,19565296
68496582,2/29/2020,12403240
68496720,2/29/2020,56956977
68496891,2/29/2020,95774530
68498286,2/29/2020,88122695
68498325,2/29/2020,171158736
68498805,2/29/2020,9216343
68498933,2/29/2020,5990789
68498935,2/29/2020,5138611
68498936,2/29/2020,3773758
68499386,2/29/2020,7069983
68499387,2/29/2020,4375769
68499388,2/29/2020,1516357063
68499535,2/29/2020,12990394
68501536,2/29/2020,202471062
68502472,2/29/2020,68353356
68502642,2/29/2020,46590866
68503768,2/29/2020,7257038
68503769,2/29/2020,1873959835
68503944,2/29/2020,203822387
68505638,2/29/2020,123576231
68506533,2/29/2020,209830231
68506901,2/29/2020,20322125
68507687,2/29/2020,1493234407
68509263,2/29/2020,904928007
68509265,2/29/2020,1304094026
68509269,2/29/2020,362947169
68510500,2/29/2020,2368476670
68510524,2/29/2020,235736627
68511149,2/29/2020,11884759
68511498,2/29/2020,228865009
68511531,2/29/2020,47914949
68511812,2/29/2020,54822682
68511818,2/29/2020,21019791
68513151,2/29/2020,103852800
68513153,2/29/2020,52297862
68513974,2/29/2020,394054388
68515048,2/29/2020,23128326
68515129,2/29/2020,2241524002
68515130,2/29/2020,5338365
68515136,2/29/2020,45126329
68515140,2/29/2020,8227300
68515753,2/29/2020,583908804
68515754,2/29/2020,133328698
68515757,2/29/2020,1152259312
68516223,2/29/2020,10042590
68517107,2/29/2020,7376773
68517401,2/29/2020,119261311
68519231,2/29/2020,78924454
68519232,2/29/2020,134014169
68519233,2/29/2020,659186517
68522166,2/29/2020,18795487
68522366,2/29/2020,3920837
68524401,2/29/2020,670320442
68524430,2/29/2020,137232748
68524451,2/29/2020,23273672
68524867,2/29/2020,28885866
68525162,2/29/2020,12486560
68525699,2/29/2020,234758448
68525705,2/29/2020,55592537
68527069,2/29/2020,3563473030
68527659,2/29/2020,1812781
68528032,2/29/2020,245880196
68528220,2/29/2020,223099609
68528303,2/29/2020,46378197
68528956,2/29/2020,76827562
68528974,2/29/2020,77747137
68529895,2/29/2020,136210304
68529995,2/29/2020,4487186
68530076,2/29/2020,15425150
68531525,2/29/2020,2858721
68531526,2/29/2020,217021676
68531527,2/29/2020,3215626
